respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Autorizo a United Way Colombia a realizar toma de fotografías, videos o entrevistas en las que aparezco y cedo el uso de mi imagen y registros de las actividades en las cuales participé, para los fines contemplado en la Política de Privacidad para el Tratamiento de Datos Personales de dicha entidad, en la cual se incluyen, entre otras, la realización de piezas de comunicación interna y externa. Como titular de los datos podré, en cualquier momento, solicitar que la información sea modificada, actualizada o retirada de las bases de datos de United Way Colombia. Lo invitamos a conocer los detalles en: https://bit.ly/2O4diuQ",DEPARTAMENTO,NOMBRE DEL CENTRO EDUCATIVO,"Queremos saber cuánto te gusta ir al colegio, estudiar y aprender. Piensa en algo que te haya sucedido el año pasado en tu colegio, que te produjo una de estas trescosas. Escoge una:","De acuerdo con la situación que escogiste en la pregunta anterior ¿Cuál experiencia compartirías? Describe la experiencia, y lo que pasó",Sugiere un #hashtag o un título para tu respuesta anterior:,En la experiencia que escribí… (historia),Mi historia está relacionada con…,Esa situación me ayudó a…,Esta situación me va a ayudar a…,Esto me ayudó a entender…,En mi escuela mis profesores se dedican a…,Pensando en la situación/ejemplo que compartí... Esto me animó a aprender…,Lo que aprendí fue…,Lo que aprendí tiene importancia para…,Esta situación me generó una sensación de… ,Esta situación sucede…,Esta historia se relaciona con…,Grado...,Edad... ,El nivel de educación de mis padres o acudientes es…,Género
12577975144,402650228,2021-04-15 09:31:49,2021-04-15 09:45:35,204.199.86.106,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te confundió,"Los cambios de la virtualidad me confundieron mucho, ya que nos dejan muchas actividades y muchas veces no entendía las guías, entonces me confundí mucho. ",#Nomasclasesvirtalues ,Me sentí confundido/no entendí nada,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,50,50,50,Angustia/Miedo,Rara vez,Ninguna de las anteriores,11,17 a 19 años,Técnico,Mujer
12577975118,402650228,2021-04-15 09:31:52,2021-04-15 09:45:35,181.118.148.5,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,"La experiencia fue que el año anterior me enseñó algo nuevo puesto a que pude aprender diferentes cosas gracias a los profes como a manejar diferentes aplicaiones de estudió aprendí a manejar ciertas app que no conocía y tampoco sabia manejar tambien aprendí sobre todas las utilidades que puede tener el internet las app y las informaciones que tienen cada una, y sobre todo lo mejor que pude aprender fue a como se puede sobre llevar la vida con respetó a cada situación en la que podamos pasar y tambien siempre tener precente el ser positivos y no decaer frente a las cituaciones malas.",#tusfuerzasytuslimiteslosponestu,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,12,50,50,no está seguro,No se,Ninguna de las anteriores,11,14 a 16 años,Bachiller,Mujer
12577974213,402650228,2021-04-15 09:29:47,2021-04-15 09:44:58,186.86.242.159,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,"Fue una clase como cualquiera en el cual fue muy emocionante, ya que era una  guerra de respuesta, todos el el salón competíamos o por par respuesta y por sumar puntos, fue lo mejor que me ha podido pasar en una clase y hay que reconocer que la profe de ingles es la mejor profesora, a demás que es muy atenta y muy puntual con lo que necesita, nunca uno se confunde con sus trabajos, esa profesora habían muchas oraciones de una explicación de un tema, el cual todos nos peleábamos, por responder y acertar en los puntos para tener una puntuación en la clase. Nunca en una clase se había visto que todas las personas participarán en una clase fue muy enriquecedora para todos y nadéis salió o regañado o con una mala nota.  Detesto algunas clases que piden adelanto de las guías porque nos ponen a correr y es muy estresante, tampoco me gustan las clases que es solo copiar y no entender nada, es mejor ser puntual de las cosas que en verdad quieren. Una excelente felicitacion a la profe de ingles muchas gracias por ser una gran inspiración a demas que las clases son emocionantes dan ganas de tener 9 horas de seguidas.  ",el que no habla pierde la guerra. ,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Entendernos y darnos soporte emocional,50,100,99,Satisfacción/orgullo,Todo el tiempo,Ninguna de las anteriores,11,14 a 16 años,Bachiller,Mujer
12577973203,402650228,2021-04-15 09:30:53,2021-04-15 09:44:29,190.121.138.237,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te confundió,"Considero que muchas veces, los profesores deben de tener un poco mas de paciencia y de entender que no lo saben todo, recuerdo una clase con X profesor, en la cual tenía 2 dispositivos conectados, y eso ocasiono que no nos escuchara a nosotros, y cuando nosotros hablábamos se nos escuchaba el doble y super feo, ya que el sonido se bugueaba, una compañera decide llamarlo puesto que no estábamos viendo la clase, ya que la pantalla se quedaba en negro, y el profesor enojado empieza a regañar, y pues considero que este tipo de cosas no se puede permitir, puesto que primero que todo perdimos la clase, y segundo que todo nos llevábamos un regaño de gratis, considero que los profesores deben de bajarle a esa agresividad y dejarse orientar, que siemple hecho que tengan el titulo de ""docente"" no los hace conocedores de todo, entonces esa es una clase que recuerdo con mucho disgusto. ",#LaClaseDoble,Me sentí confundido/no entendí nada,Quienes me rodean,Desarrollar mis habilidades,Hacer cosas,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,0,100,100,Rabia,Rara vez,Relación con los profesores,11,17 a 19 años,Bachiller,Hombre
12577972877,402650228,2021-04-15 09:29:45,2021-04-15 09:44:33,191.156.5.121,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,"La clase que más me gusta y más entiendo es la de filosofía, siento que el profesor que la da es de los pocos que se dedica a enseñar y explicar en la virtualidad y cada clase que además son dinámicas aprendo algo nuevo ",Clase de filosofía ,Aprendí algo nuevo,Conmigo mismo,Entender a lo que pasa a mi alrededor,Hacer cosas,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,50,45,69,Satisfacción/orgullo,Con frecuencia,La forma cómo los profesores enseñan,11,14 a 16 años,Técnico,Mujer
12577970091,402650228,2021-04-15 09:29:49,2021-04-15 09:44:13,201.219.246.67,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,"aprendí cosas nuevas de las cuales no me arrepiento de haberlas aprendido como: aprender nuevos temas de diferentes materias, conocer mas amistades, etc. Cada dia aprendia nuevas cosas, nuevas aventuras con mis amistades y con migo misma ",#unanuevaaventura,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Hacer cosas,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,65,50,89,Satisfacción/orgullo,Rara vez,El trabajo en equipo,11,14 a 16 años,Técnico,Mujer
12577968085,402650228,2021-04-15 09:36:12,2021-04-15 09:43:04,190.144.10.11,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,Pues me dio curiosidad de aprender más de la materia de la parte de contabilidad ya que me llama mucho la atención y eh aprendido mucho.,Lo mejor que me paso,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Hacer cosas,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,50,100,75,Satisfacción/orgullo,Con frecuencia,Ninguna de las anteriores,11,17 a 19 años,Bachiller,Mujer
12577964029,402650228,2021-04-15 09:34:33,2021-04-15 09:41:50,201.219.246.66,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,"Me fue muy difícil empezar a estudiar virtualmente, pero esta experiencia hizo que obtuviera mas conocimiento sobre lo digital y a desempeñarme mucho mas, ademas de aprender muchas cosas nuevas como paginas y programas muy interesantes. ",En casa aprendí mas ,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,50,100,Satisfacción/orgullo,Con frecuencia,Innovación / creatividad,11,14 a 16 años,Universitario,Mujer
12577964003,402650228,2021-04-15 09:29:59,2021-04-15 09:42:02,181.55.124.89,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te dio curiosidad por aprender más,Perdí algunas materias y quería ser la mejor de la clase aprender más y alcanzar mí meta ,#queria aprender más ,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,49,27,50,Esperanza,Con frecuencia,La forma como los profesores me evalúan,11,14 a 16 años,Bachiller,Mujer
12577958900,402650228,2021-04-15 09:31:49,2021-04-15 09:40:04,190.121.138.237,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te dio curiosidad por aprender más,"Recuerdo que antes de lo de la pandemia tuvimos una clase didáctica de inglés donde realizamos un juego llamado el rey de la selva, dónde todos eramos un animal diferente y teníamos que estar atentos a la hora de que dijeran nuestro animal y responder ya que si no lo hacíamos perdimos, este juego me gustó mucho, me pareció una forma diferente de aprender ya que muy pocas veces tenemos clases didácticas aino que siempre es lo monótono de copiar, leer, etc. Recuerdo que ese día no queríamos que se terminara la clase, todos estabamos muy felices y nos quedamos esperando la siguiente clase, donde lo volveríamos a hacer, pero como dije antes pasó antes de la pandemia y no lo pudimos volver a hacer.",Con lo didáctico también se aprende,Me dio curiosidad por saber más,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,100,50,7,Felicidad,Rara vez,La forma cómo los profesores enseñan,11,17 a 19 años,Bachiller,Mujer
12577956951,402650228,2021-04-15 09:35:14,2021-04-15 09:52:28,190.108.77.212,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te dio curiosidad por aprender más,"eso exactamente no paso el año pasado pero si finalizando 2019. A mi siempre me han gustado mucho todo lo que tenga ver con sociales y sus ramas; en ese año empezamos haber mucho lo que eran guerras entre  paises y cosas por el estilo, entonces gracias a esa curiosidad nació en mi un amor por ver documentales del tema y leer mucho mas sobre eso. tambien gracias a eso me interece entre cosas que tenga ver con relaciones entre paises, pero en esta ultima parte no le e metido tanto empeño como lo otro, pero a un así no descarto que me gusta demasiado.",la historia de un mundo de relaciones ,Me dio curiosidad por saber más,Mi país/el mundo,Aprender cosas,Hacer cosas,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,0,85,100,no está seguro,Con frecuencia,Lo que hago en mi tiempo libre,11,14 a 16 años,Técnico,Mujer
12577949878,402650228,2021-04-15 09:31:49,2021-04-15 09:36:58,201.219.246.66,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te dio curiosidad por aprender más,"Cuando empezamos las clases del sena, quise aprender mas sobre administración de empresas y todo lo administrativo. ",#siempreBuscaMas,Aprendí algo nuevo,Mi país/el mundo,Desarrollar mis habilidades,Hacer cosas,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,17,100,100,Esperanza,Con frecuencia,El trabajo en equipo,,,,
12577948654,402650228,2021-04-15 09:30:17,2021-04-15 09:38:49,181.52.160.140,,,,,No,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,"En el proceso educativo virtual, aprendí muchas cosas nuevas... Mayoría de estas fue a utilizar mejor de la tecnología.",#latecnologíaavanza,Me dio curiosidad por saber más,Quienes me rodean,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,50,70,74,Felicidad,Con frecuencia,Tecnología y herramientas digitales,11,14 a 16 años,Bachiller,Mujer
12577940608,402650228,2021-04-15 09:29:54,2021-04-15 09:35:10,190.121.139.4,,,,,Sí,VALLE DEL CAUCA,Santiago Rengifo Salcedo,te enseñó algo nuevo,Pues en décimo fue todo muy nuevo en sentido que todos los profes eran nuevos y pues no sabíamos su enseñanza ,#Volveralcolegio,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,50,50,no está seguro,Rara vez,La forma cómo los profesores enseñan,11,14 a 16 años,No se,Hombre
12574927765,402650228,2021-04-14 10:11:13,2021-04-23 14:44:08,186.81.102.11,,,,,No,VALLE DEL CAUCA,Santa Teresita,te dio curiosidad por aprender más,"V,fghkr de una clase de inglés en la que yo aprendo mucho porque me ponen muchas dinámicas",La mejor clase de mi vida,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Ser más creativo,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,50,50,9,Felicidad,Una vez,El trabajo en equipo,,,,
